basepk,chunk_total,original_category,original_cluster,category_entropy_raw,category_entropy_adjusted,cluster_entropy_raw,cluster_entropy_adjusted,category_retention,cluster_retention,category_distinct_count,cluster_distinct_count,category_dominant_share,cluster_dominant_share
2255792,2,Trade & Industry,11,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2255798,2,Trade & Industry,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2255925,2,Foreign Affairs & Defence,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2256067,2,Social Policy,16,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1.0
2256266,2,Trade & Industry,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2257469,2,Government Operations & Ethics,11,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2257737,2,Economic & Fiscal Policy,1,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2257928,2,Foreign Affairs & Defence,18,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2258144,2,Economic & Fiscal Policy,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2258397,2,Intergovernmental & Constitutional Affairs,10,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2258735,2,Indigenous & Northern Affairs,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2258809,2,Parliamentary Affairs,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2258857,2,Parliamentary Affairs,15,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2258891,2,Parliamentary Affairs,12,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2259046,2,Trade & Industry,13,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2259437,2,Agriculture & Natural Resources,13,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2259653,2,Trade & Industry,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2259844,2,Social Policy,6,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2259901,2,Government Operations & Ethics,3,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2259925,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2260067,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2260280,2,Trade & Industry,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2260469,2,Indigenous & Northern Affairs,2,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2260630,2,Trade & Industry,10,0.6931471805599453,1.0,0.6931471805599453,1.0,0.0,0.5,2,2,0.5,0.5
2261142,2,Agriculture & Natural Resources,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2261183,2,Agriculture & Natural Resources,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2261242,2,Parliamentary Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2261582,2,Agriculture & Natural Resources,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2261652,2,Intergovernmental & Constitutional Affairs,10,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2262167,2,Parliamentary Affairs,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2262225,2,Government Operations & Ethics,11,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2262231,2,Government Operations & Ethics,11,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2262836,2,Foreign Affairs & Defence,12,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1.0
2263279,2,Foreign Affairs & Defence,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,1,2,1.0,0.5
2263644,2,Foreign Affairs & Defence,11,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2264926,2,Parliamentary Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2265008,2,Parliamentary Affairs,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2265764,2,Trade & Industry,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2265866,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2266989,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2267220,2,Economic & Fiscal Policy,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2267620,2,Agriculture & Natural Resources,4,0.6931471805599453,1.0,0.0,0.0,0.0,1.0,2,1,0.5,1.0
2267731,2,Parliamentary Affairs,9,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2268112,2,Parliamentary Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2268233,2,Foreign Affairs & Defence,11,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2268720,2,Parliamentary Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2268739,2,Trade & Industry,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2268900,2,Parliamentary Affairs,12,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,1,2,1.0,0.5
2268971,2,Agriculture & Natural Resources,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2268996,2,Agriculture & Natural Resources,5,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
2269095,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2269167,2,Social Policy,7,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2269170,2,Social Policy,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2269573,2,Government Operations & Ethics,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2269836,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2269865,2,Agriculture & Natural Resources,3,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2269898,2,Intergovernmental & Constitutional Affairs,3,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2269907,2,Social Policy,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2269960,2,Government Operations & Ethics,4,0.6931471805599453,1.0,0.6931471805599453,1.0,0.0,0.0,2,2,0.5,0.5
2270011,2,Social Policy,10,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2270077,2,Social Policy,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2270340,2,Agriculture & Natural Resources,16,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0
2270566,2,Trade & Industry,4,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2270586,2,Parliamentary Affairs,12,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2270913,2,Parliamentary Affairs,12,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2271049,2,"Justice, Rights & Immigration",10,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2271103,2,Parliamentary Affairs,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2271104,2,Parliamentary Affairs,12,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2271696,2,Parliamentary Affairs,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2271736,2,Foreign Affairs & Defence,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2271792,2,Foreign Affairs & Defence,5,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2271799,2,Foreign Affairs & Defence,14,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2271912,2,Trade & Industry,18,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2272240,2,Indigenous & Northern Affairs,3,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2272397,2,Intergovernmental & Constitutional Affairs,3,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2272986,2,Intergovernmental & Constitutional Affairs,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2273009,2,Agriculture & Natural Resources,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2273023,2,Government Operations & Ethics,16,0.0,0.0,0.6931471805599453,1.0,0.0,0.0,1,2,1.0,0.5
2273070,2,Intergovernmental & Constitutional Affairs,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2273497,2,Government Operations & Ethics,10,0.6931471805599453,1.0,0.6931471805599453,1.0,0.0,0.5,2,2,0.5,0.5
2273549,2,Parliamentary Affairs,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2273910,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2274256,2,Parliamentary Affairs,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2274490,2,Economic & Fiscal Policy,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2274842,2,Parliamentary Affairs,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2274930,2,Government Operations & Ethics,10,0.6931471805599453,1.0,0.0,0.0,0.0,1.0,2,1,0.5,1.0
2275035,2,Parliamentary Affairs,12,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2275106,2,Intergovernmental & Constitutional Affairs,10,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.0,2,2,0.5,0.5
2275194,2,Trade & Industry,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2275933,2,Foreign Affairs & Defence,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2276143,2,Parliamentary Affairs,1,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2276156,2,Parliamentary Affairs,10,0.6931471805599453,1.0,0.0,0.0,0.5,0.0,2,1,0.5,1.0
2276220,2,Parliamentary Affairs,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2276352,2,Foreign Affairs & Defence,14,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2276743,2,Parliamentary Affairs,1,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2277001,2,Parliamentary Affairs,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2277212,2,"Justice, Rights & Immigration",4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2277254,2,Agriculture & Natural Resources,3,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2277561,2,Economic & Fiscal Policy,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2277862,2,Economic & Fiscal Policy,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2278073,2,Social Policy,3,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2278244,2,Government Operations & Ethics,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2278393,2,Parliamentary Affairs,12,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2278585,2,Trade & Industry,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2278627,2,Economic & Fiscal Policy,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2278728,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2278846,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2279088,2,Government Operations & Ethics,11,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2279089,2,Intergovernmental & Constitutional Affairs,11,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2279538,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2279543,2,Agriculture & Natural Resources,9,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1.0
2279544,2,Economic & Fiscal Policy,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,1,2,1.0,0.5
2279934,2,Agriculture & Natural Resources,3,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2279957,2,Indigenous & Northern Affairs,2,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2280244,2,Economic & Fiscal Policy,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2281305,2,Trade & Industry,11,0.6931471805599453,1.0,0.6931471805599453,1.0,0.0,0.5,2,2,0.5,0.5
2281878,2,Government Operations & Ethics,19,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2282966,2,Government Operations & Ethics,4,0.6931471805599453,1.0,0.0,0.0,0.0,1.0,2,1,0.5,1.0
2283091,2,Government Operations & Ethics,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2283114,2,Government Operations & Ethics,10,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2283225,2,Social Policy,4,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2283233,2,Intergovernmental & Constitutional Affairs,15,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
2283296,2,Intergovernmental & Constitutional Affairs,0,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
2283318,2,Economic & Fiscal Policy,1,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.0,2,2,0.5,0.5
2283521,2,Economic & Fiscal Policy,19,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2283607,2,Agriculture & Natural Resources,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2284557,2,Trade & Industry,4,0.6931471805599453,1.0,0.6931471805599453,1.0,0.0,0.5,2,2,0.5,0.5
2284620,2,Government Operations & Ethics,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2285317,2,Foreign Affairs & Defence,16,0.0,0.0,0.6931471805599453,1.0,0.0,0.0,1,2,1.0,0.5
2285375,2,Parliamentary Affairs,9,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
2285995,2,Parliamentary Affairs,12,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2286113,2,Agriculture & Natural Resources,15,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2286719,2,"Justice, Rights & Immigration",4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2287125,2,Intergovernmental & Constitutional Affairs,3,0.6931471805599453,1.0,0.6931471805599453,1.0,0.0,0.5,2,2,0.5,0.5
2287176,2,Intergovernmental & Constitutional Affairs,3,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2287356,2,Foreign Affairs & Defence,14,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2287443,2,Intergovernmental & Constitutional Affairs,3,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2287583,2,Agriculture & Natural Resources,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2287595,2,Parliamentary Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2288307,2,Foreign Affairs & Defence,18,0.6931471805599453,1.0,0.0,0.0,0.0,1.0,2,1,0.5,1.0
2288338,2,Intergovernmental & Constitutional Affairs,10,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2288435,2,Agriculture & Natural Resources,17,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2288452,2,Agriculture & Natural Resources,3,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2288788,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2289420,2,Parliamentary Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2289591,2,Agriculture & Natural Resources,4,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.0,2,2,0.5,0.5
2289643,2,Agriculture & Natural Resources,17,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2289894,2,Economic & Fiscal Policy,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2290091,2,Agriculture & Natural Resources,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2290097,2,Government Operations & Ethics,17,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
2290180,2,Parliamentary Affairs,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2290373,2,Agriculture & Natural Resources,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2290423,2,Agriculture & Natural Resources,19,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2290483,2,Agriculture & Natural Resources,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2290611,2,Foreign Affairs & Defence,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2290629,2,Government Operations & Ethics,11,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2290892,2,Social Policy,6,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2291288,2,Intergovernmental & Constitutional Affairs,10,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2291789,2,Parliamentary Affairs,15,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2292091,2,Economic & Fiscal Policy,16,0.6931471805599453,1.0,0.0,0.0,0.5,0.0,2,1,0.5,1.0
2292133,2,Government Operations & Ethics,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2292137,2,Trade & Industry,16,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.0,2,2,0.5,0.5
2292158,2,Intergovernmental & Constitutional Affairs,1,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2292561,2,Social Policy,6,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2292721,2,Parliamentary Affairs,9,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2293065,2,Parliamentary Affairs,4,0.6931471805599453,1.0,0.0,0.0,0.0,1.0,2,1,0.5,1.0
2293083,2,Economic & Fiscal Policy,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2293344,2,Parliamentary Affairs,9,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2293422,2,Government Operations & Ethics,9,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2293579,2,Parliamentary Affairs,16,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2293583,2,Parliamentary Affairs,16,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2293853,2,Parliamentary Affairs,14,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2293944,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2294037,2,Foreign Affairs & Defence,14,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2294068,2,Social Policy,3,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2294216,2,Parliamentary Affairs,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2294247,2,Government Operations & Ethics,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2294696,2,Parliamentary Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2294719,2,Trade & Industry,9,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2294931,2,Government Operations & Ethics,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2294963,2,Parliamentary Affairs,10,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2295063,2,Parliamentary Affairs,10,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2295142,2,Social Policy,7,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2295619,2,Trade & Industry,11,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
2295831,2,Parliamentary Affairs,2,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2296197,2,Parliamentary Affairs,16,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2296217,2,Parliamentary Affairs,9,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
2296247,2,Parliamentary Affairs,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2296487,2,Parliamentary Affairs,9,0.0,0.0,0.6931471805599453,1.0,0.0,0.5,1,2,1.0,0.5
2296907,2,Agriculture & Natural Resources,17,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2296999,2,Parliamentary Affairs,15,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2297044,2,Foreign Affairs & Defence,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2297202,2,Foreign Affairs & Defence,18,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2297233,2,Trade & Industry,9,0.0,0.0,0.6931471805599453,1.0,0.0,0.0,1,2,1.0,0.5
2297374,2,Social Policy,10,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2297474,2,Social Policy,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2297659,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2298634,2,Foreign Affairs & Defence,18,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2298863,2,Indigenous & Northern Affairs,15,0.6931471805599453,1.0,0.0,0.0,0.0,1.0,2,1,0.5,1.0
2298958,2,Agriculture & Natural Resources,17,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2298967,2,Agriculture & Natural Resources,17,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2298976,2,Agriculture & Natural Resources,17,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2299193,2,Trade & Industry,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
2299449,2,Intergovernmental & Constitutional Affairs,3,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2299534,2,Parliamentary Affairs,12,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2300230,2,Parliamentary Affairs,9,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2300281,2,Social Policy,14,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2300317,2,Government Operations & Ethics,3,0.6931471805599453,1.0,0.6931471805599453,1.0,0.0,0.5,2,2,0.5,0.5
2300325,2,Social Policy,1,0.6931471805599453,1.0,0.6931471805599453,1.0,0.0,0.0,2,2,0.5,0.5
2300448,2,Foreign Affairs & Defence,18,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2300500,2,Social Policy,6,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2300680,2,Foreign Affairs & Defence,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2300727,2,Indigenous & Northern Affairs,4,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2301003,2,Intergovernmental & Constitutional Affairs,3,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2301441,2,Government Operations & Ethics,10,0.6931471805599453,1.0,0.6931471805599453,1.0,0.0,0.5,2,2,0.5,0.5
2301486,2,"Justice, Rights & Immigration",1,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2301526,2,Social Policy,1,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2301629,2,Parliamentary Affairs,10,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2301702,2,Economic & Fiscal Policy,0,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2301719,2,"Justice, Rights & Immigration",4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2301878,2,Social Policy,3,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2302002,2,Social Policy,3,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2302043,2,Social Policy,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2302047,2,Social Policy,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2302427,2,Social Policy,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2302553,2,Parliamentary Affairs,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2302626,2,Intergovernmental & Constitutional Affairs,1,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2302658,2,Parliamentary Affairs,12,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2302740,2,Social Policy,3,0.6931471805599453,1.0,0.6931471805599453,1.0,0.5,0.5,2,2,0.5,0.5
2303072,2,Parliamentary Affairs,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2303230,2,Trade & Industry,4,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
2303314,2,Trade & Industry,16,0.0,0.0,0.6931471805599453,1.0,1.0,0.5,1,2,1.0,0.5
2303316,2,Trade & Industry,15,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2303492,2,Government Operations & Ethics,4,0.6931471805599453,1.0,0.0,0.0,0.5,1.0,2,1,0.5,1.0
