basepk,rows_found,chunk_total_min,chunk_total_max,total_chunk_weight,chunk_total_consistent,all_chunks_present
2279088,2,2,2,1.0,True,True
2279089,2,2,2,1.0,True,True
2279261,11,11,11,1.0,True,True
2279496,3,3,3,1.0,True,True
2279538,2,2,2,1.0,True,True
2279543,2,2,2,1.0,True,True
2279544,2,2,2,1.0,True,True
2279660,3,3,3,1.0,True,True
2279808,10,10,10,1.0,True,True
2279846,11,11,11,1.0,True,True
2279887,3,3,3,1.0,True,True
2279892,8,8,8,1.0,True,True
2279903,11,11,11,1.0,True,True
2279934,2,2,2,1.0,True,True
2279957,2,2,2,1.0,True,True
2280164,3,3,3,1.0,True,True
2280177,4,4,4,1.0,True,True
2280242,5,5,5,1.0,True,True
2280243,5,5,5,1.0,True,True
2280244,2,2,2,1.0,True,True
2280290,4,4,4,1.0,True,True
2280580,5,5,5,1.0,True,True
2280586,3,3,3,1.0,True,True
2280615,3,3,3,1.0,True,True
2280631,5,5,5,1.0,True,True
2280652,8,8,8,1.0,True,True
2281231,7,7,7,1.0,True,True
2281305,2,2,2,1.0,True,True
2281609,3,3,3,1.0,True,True
2281775,7,7,7,1.0,True,True
2281878,2,2,2,1.0,True,True
2282295,3,3,3,1.0,True,True
2282407,3,3,3,1.0,True,True
2282603,10,10,10,1.0,True,True
2282966,2,2,2,1.0,True,True
2282976,5,5,5,1.0,True,True
2282977,3,3,3,1.0,True,True
2282978,3,3,3,1.0,True,True
2283003,15,15,15,1.0,True,True
2283091,2,2,2,1.0,True,True
2283114,2,2,2,1.0,True,True
2283225,2,2,2,1.0,True,True
2283233,2,2,2,1.0,True,True
2283296,2,2,2,1.0,True,True
2283318,2,2,2,1.0,True,True
2283521,2,2,2,1.0,True,True
2283598,3,3,3,1.0,True,True
2283607,2,2,2,1.0,True,True
2283949,4,4,4,1.0,True,True
2284286,6,6,6,1.0,True,True
2284297,7,7,7,1.0,True,True
2284458,4,4,4,1.0,True,True
2284557,2,2,2,1.0,True,True
2284620,2,2,2,1.0,True,True
2284885,4,4,4,1.0,True,True
2284937,5,5,5,1.0,True,True
2285179,4,4,4,1.0,True,True
2285317,2,2,2,1.0,True,True
2285375,2,2,2,1.0,True,True
2285697,6,6,6,1.0,True,True
2285703,3,3,3,1.0,True,True
2285830,4,4,4,1.0,True,True
2285950,5,5,5,1.0,True,True
2285963,14,14,14,1.0,True,True
2285995,2,2,2,1.0,True,True
2286111,13,13,13,1.0,True,True
2286113,2,2,2,1.0,True,True
2286167,3,3,3,1.0,True,True
2286487,10,10,10,1.0,True,True
2286537,3,3,3,1.0,True,True
2286538,3,3,3,1.0,True,True
2286719,2,2,2,1.0,True,True
2286734,3,3,3,1.0,True,True
2286863,5,5,5,1.0,True,True
2286891,7,7,7,1.0,True,True
2286896,3,3,3,1.0,True,True
2287125,2,2,2,1.0,True,True
2287176,2,2,2,1.0,True,True
2287216,6,6,6,1.0,True,True
2287222,6,6,6,1.0,True,True
2287356,2,2,2,1.0,True,True
2287443,2,2,2,1.0,True,True
2287507,3,3,3,1.0,True,True
2287583,2,2,2,1.0,True,True
2287595,2,2,2,1.0,True,True
2287790,9,9,9,1.0,True,True
2287795,4,4,4,1.0,True,True
2287812,3,3,3,1.0,True,True
2287839,3,3,3,1.0,True,True
2287922,5,5,5,1.0,True,True
2288224,3,3,3,1.0,True,True
2288256,4,4,4,1.0,True,True
2288307,2,2,2,1.0,True,True
2288325,6,6,6,1.0,True,True
2288338,2,2,2,1.0,True,True
2288365,4,4,4,1.0,True,True
2288371,7,7,7,1.0,True,True
2288403,9,9,9,1.0,True,True
2288435,2,2,2,1.0,True,True
2288452,2,2,2,1.0,True,True
2288733,6,6,6,1.0,True,True
2288788,2,2,2,1.0,True,True
2288801,9,9,9,1.0,True,True
2288830,3,3,3,1.0,True,True
2289238,5,5,5,1.0,True,True
2289247,7,7,7,1.0,True,True
2289420,2,2,2,1.0,True,True
2289591,2,2,2,1.0,True,True
2289627,5,5,5,1.0,True,True
2289628,3,3,3,1.0,True,True
2289643,2,2,2,1.0,True,True
2289894,2,2,2,1.0,True,True
2289911,8,8,8,1.0,True,True
2289925,8,8,8,1.0,True,True
2289982,10,10,10,1.0,True,True
2290091,2,2,2,1.0,True,True
2290097,2,2,2,1.0,True,True
2290180,2,2,2,1.0,True,True
2290373,2,2,2,1.0,True,True
2290423,2,2,2,1.0,True,True
2290483,2,2,2,1.0,True,True
2290611,2,2,2,1.0,True,True
2290629,2,2,2,1.0,True,True
2290892,2,2,2,1.0,True,True
2290951,3,3,3,1.0,True,True
2290958,3,3,3,1.0,True,True
2291258,4,4,4,1.0,True,True
2291288,2,2,2,1.0,True,True
2291319,4,4,4,1.0,True,True
2291323,4,4,4,1.0,True,True
2291338,9,9,9,1.0,True,True
2291502,3,3,3,1.0,True,True
2291542,4,4,4,1.0,True,True
2291762,4,4,4,1.0,True,True
2291783,8,8,8,1.0,True,True
2291789,2,2,2,1.0,True,True
2292091,2,2,2,1.0,True,True
2292133,2,2,2,1.0,True,True
2292137,2,2,2,1.0,True,True
2292158,2,2,2,1.0,True,True
2292164,9,9,9,1.0,True,True
2292254,3,3,3,1.0,True,True
2292304,3,3,3,1.0,True,True
2292551,3,3,3,1.0,True,True
2292561,2,2,2,1.0,True,True
2292613,3,3,3,1.0,True,True
2292721,2,2,2,1.0,True,True
2292950,3,3,3,1.0,True,True
2293065,2,2,2,1.0,True,True
2293083,2,2,2,1.0,True,True
2293313,5,5,5,1.0,True,True
2293344,2,2,2,1.0,True,True
2293350,3,3,3,1.0,True,True
2293422,2,2,2,1.0,True,True
2293430,7,7,7,1.0,True,True
2293579,2,2,2,1.0,True,True
2293583,2,2,2,1.0,True,True
2293853,2,2,2,1.0,True,True
2293923,3,3,3,1.0,True,True
2293944,2,2,2,1.0,True,True
2294037,2,2,2,1.0,True,True
2294068,2,2,2,1.0,True,True
2294216,2,2,2,1.0,True,True
2294247,2,2,2,1.0,True,True
2294259,3,3,3,1.0,True,True
2294323,4,4,4,1.0,True,True
2294386,5,5,5,1.0,True,True
2294409,14,14,14,1.0,True,True
2294623,4,4,4,1.0,True,True
2294650,3,3,3,1.0,True,True
2294696,2,2,2,1.0,True,True
2294719,2,2,2,1.0,True,True
2294931,2,2,2,1.0,True,True
2294963,2,2,2,1.0,True,True
2294979,4,4,4,1.0,True,True
2295063,2,2,2,1.0,True,True
2295142,2,2,2,1.0,True,True
2295367,6,6,6,1.0,True,True
2295435,3,3,3,1.0,True,True
2295619,2,2,2,1.0,True,True
2295727,3,3,3,1.0,True,True
2295736,3,3,3,1.0,True,True
2295783,13,13,13,1.0,True,True
2295831,2,2,2,1.0,True,True
2296138,12,12,12,1.0,True,True
2296145,5,5,5,1.0,True,True
2296167,13,13,13,1.0,True,True
2296195,3,3,3,1.0,True,True
2296197,2,2,2,1.0,True,True
2296217,2,2,2,1.0,True,True
2296247,2,2,2,1.0,True,True
2296487,2,2,2,1.0,True,True
2296532,8,8,8,1.0,True,True
2296907,2,2,2,1.0,True,True
2296999,2,2,2,1.0,True,True
2297007,12,12,12,1.0,True,True
2297038,5,5,5,1.0,True,True
2297044,2,2,2,1.0,True,True
2297202,2,2,2,1.0,True,True
2297233,2,2,2,1.0,True,True
2297354,10,10,10,1.0,True,True
2297374,2,2,2,1.0,True,True
2297409,3,3,3,1.0,True,True
2297411,3,3,3,1.0,True,True
2297474,2,2,2,1.0,True,True
2297596,6,6,6,1.0,True,True
2297622,5,5,5,1.0,True,True
2297659,2,2,2,1.0,True,True
2297884,7,7,7,1.0,True,True
2298313,3,3,3,1.0,True,True
2298634,2,2,2,1.0,True,True
2298863,2,2,2,1.0,True,True
2298869,5,5,5,1.0,True,True
2298908,4,4,4,1.0,True,True
2298958,2,2,2,1.0,True,True
2298963,9,9,9,1.0,True,True
2298967,2,2,2,1.0,True,True
2298976,2,2,2,1.0,True,True
2299068,8,8,8,1.0,True,True
2299170,4,4,4,1.0,True,True
2299193,2,2,2,1.0,True,True
2299442,11,11,11,1.0,True,True
2299449,2,2,2,1.0,True,True
2299452,7,7,7,1.0,True,True
2299475,5,5,5,1.0,True,True
2299495,12,12,12,1.0,True,True
2299534,2,2,2,1.0,True,True
2299725,3,3,3,1.0,True,True
2300023,12,12,12,1.0,True,True
2300230,2,2,2,1.0,True,True
2300257,11,11,11,1.0,True,True
2300281,2,2,2,1.0,True,True
2300305,3,3,3,1.0,True,True
2300317,2,2,2,1.0,True,True
2300325,2,2,2,1.0,True,True
2300342,7,7,7,1.0,True,True
2300373,5,5,5,1.0,True,True
2300442,4,4,4,1.0,True,True
2300448,2,2,2,1.0,True,True
2300500,2,2,2,1.0,True,True
2300600,6,6,6,1.0,True,True
2300638,13,13,13,1.0,True,True
2300680,2,2,2,1.0,True,True
2300727,2,2,2,1.0,True,True
2300963,7,7,7,1.0,True,True
2301003,2,2,2,1.0,True,True
2301022,3,3,3,1.0,True,True
2301103,4,4,4,1.0,True,True
2301131,13,13,13,1.0,True,True
2301398,4,4,4,1.0,True,True
2301405,3,3,3,1.0,True,True
2301441,2,2,2,1.0,True,True
2301444,3,3,3,1.0,True,True
2301486,2,2,2,1.0,True,True
2301526,2,2,2,1.0,True,True
2301629,2,2,2,1.0,True,True
2301630,4,4,4,1.0,True,True
2301702,2,2,2,1.0,True,True
2301719,2,2,2,1.0,True,True
2301878,2,2,2,1.0,True,True
2301970,5,5,5,1.0,True,True
2301982,6,6,6,1.0,True,True
2302002,2,2,2,1.0,True,True
2302043,2,2,2,1.0,True,True
2302047,2,2,2,1.0,True,True
2302073,6,6,6,1.0,True,True
2302427,2,2,2,1.0,True,True
2302529,3,3,3,1.0,True,True
2302553,2,2,2,1.0,True,True
2302626,2,2,2,1.0,True,True
2302658,2,2,2,1.0,True,True
2302740,2,2,2,1.0,True,True
2303072,2,2,2,1.0,True,True
2303090,9,9,9,1.0,True,True
2303096,8,8,8,1.0,True,True
2303161,6,6,6,1.0,True,True
2303230,2,2,2,1.0,True,True
2303292,3,3,3,1.0,True,True
2303314,2,2,2,1.0,True,True
2303316,2,2,2,1.0,True,True
2303492,2,2,2,1.0,True,True
2303581,2,2,2,1.0,True,True
2303596,8,8,8,1.0,True,True
2303598,6,6,6,1.0,True,True
2303608,2,2,2,1.0,True,True
2303620,2,2,2,1.0,True,True
2303625,12,12,12,1.0,True,True
2303654,2,2,2,1.0,True,True
2303680,2,2,2,1.0,True,True
2303716,7,7,7,1.0,True,True
2303736,2,2,2,1.0,True,True
2303752,3,3,3,1.0,True,True
2304042,4,4,4,1.0,True,True
2304347,14,14,14,1.0,True,True
2304465,14,14,14,1.0,True,True
2304485,2,2,2,1.0,True,True
2304652,6,6,6,1.0,True,True
2304698,2,2,2,1.0,True,True
2304767,3,3,3,1.0,True,True
2304907,3,3,3,1.0,True,True
2304945,3,3,3,1.0,True,True
2305081,2,2,2,1.0,True,True
2305088,3,3,3,1.0,True,True
2305109,2,2,2,1.0,True,True
2305112,10,10,10,1.0,True,True
2305148,2,2,2,1.0,True,True
2305258,4,4,4,1.0,True,True
2305354,2,2,2,1.0,True,True
2305356,2,2,2,1.0,True,True
2305461,2,2,2,1.0,True,True
2305588,4,4,4,1.0,True,True
2305590,2,2,2,1.0,True,True
2305594,5,5,5,1.0,True,True
2305692,8,8,8,1.0,True,True
2305696,5,5,5,1.0,True,True
2305751,3,3,3,1.0,True,True
2305880,2,2,2,1.0,True,True
2305960,9,9,9,1.0,True,True
2306090,2,2,2,1.0,True,True
2306124,2,2,2,1.0,True,True
2306383,2,2,2,1.0,True,True
2306426,3,3,3,1.0,True,True
2306554,3,3,3,1.0,True,True
2306757,2,2,2,1.0,True,True
2306773,4,4,4,1.0,True,True
2306863,2,2,2,1.0,True,True
2306956,2,2,2,1.0,True,True
2306999,2,2,2,1.0,True,True
2307004,2,2,2,1.0,True,True
2307059,2,2,2,1.0,True,True
2307080,2,2,2,1.0,True,True
2307266,2,2,2,1.0,True,True
2307274,3,3,3,1.0,True,True
2307351,2,2,2,1.0,True,True
2307458,2,2,2,1.0,True,True
2307482,3,3,3,1.0,True,True
2307513,2,2,2,1.0,True,True
2307537,13,13,13,1.0,True,True
2307561,5,5,5,1.0,True,True
2307823,8,8,8,1.0,True,True
2307863,10,10,10,1.0,True,True
2307864,2,2,2,1.0,True,True
2307868,2,2,2,1.0,True,True
2307899,8,8,8,1.0,True,True
2307984,2,2,2,1.0,True,True
2307996,2,2,2,1.0,True,True
2308059,2,2,2,1.0,True,True
2308076,2,2,2,1.0,True,True
2308191,2,2,2,1.0,True,True
2308247,3,3,3,1.0,True,True
2308255,3,3,3,1.0,True,True
2308593,6,6,6,1.0,True,True
2308648,2,2,2,1.0,True,True
2308669,2,2,2,1.0,True,True
2308969,11,11,11,1.0,True,True
2309031,4,4,4,1.0,True,True
2309071,2,2,2,1.0,True,True
2309257,3,3,3,1.0,True,True
2309271,5,5,5,1.0,True,True
2309398,2,2,2,1.0,True,True
2309403,2,2,2,1.0,True,True
2309456,2,2,2,1.0,True,True
2309491,3,3,3,1.0,True,True
2309531,2,2,2,1.0,True,True
2309772,3,3,3,1.0,True,True
2309820,2,2,2,1.0,True,True
2309893,6,6,6,1.0,True,True
2309963,3,3,3,1.0,True,True
2310284,2,2,2,1.0,True,True
2310477,2,2,2,1.0,True,True
2310797,2,2,2,1.0,True,True
2310931,5,5,5,1.0,True,True
2311029,2,2,2,1.0,True,True
2311180,11,11,11,1.0,True,True
2311216,4,4,4,1.0,True,True
2311274,2,2,2,1.0,True,True
2311276,2,2,2,1.0,True,True
2311432,11,11,11,1.0,True,True
2311434,10,10,10,1.0,True,True
2311452,13,13,13,1.0,True,True
2311880,2,2,2,1.0,True,True
2312106,2,2,2,1.0,True,True
2312120,2,2,2,1.0,True,True
2312439,4,4,4,1.0,True,True
2312510,2,2,2,1.0,True,True
2312547,6,6,6,1.0,True,True
2312611,5,5,5,1.0,True,True
2312614,4,4,4,1.0,True,True
2312653,2,2,2,1.0,True,True
2312838,9,9,9,1.0,True,True
2312947,2,2,2,1.0,True,True
2313135,2,2,2,1.0,True,True
2313167,6,6,6,1.0,True,True
2313188,2,2,2,1.0,True,True
2313552,3,3,3,1.0,True,True
2313591,6,6,6,1.0,True,True
2313810,2,2,2,1.0,True,True
2313894,3,3,3,1.0,True,True
2313900,10,10,10,1.0,True,True
2313934,2,2,2,1.0,True,True
2314071,2,2,2,1.0,True,True
2314265,6,6,6,1.0,True,True
2314267,4,4,4,1.0,True,True
2314319,2,2,2,1.0,True,True
2314415,2,2,2,1.0,True,True
2314537,2,2,2,1.0,True,True
2314543,4,4,4,1.0,True,True
2314852,2,2,2,1.0,True,True
2314895,9,9,9,1.0,True,True
2314898,9,9,9,1.0,True,True
2315001,12,12,12,1.0,True,True
2315013,9,9,9,1.0,True,True
2315017,2,2,2,1.0,True,True
2315024,2,2,2,1.0,True,True
2315039,2,2,2,1.0,True,True
2315075,4,4,4,1.0,True,True
2315248,2,2,2,1.0,True,True
2315261,11,11,11,1.0,True,True
2315367,4,4,4,1.0,True,True
2315470,3,3,3,1.0,True,True
2315571,9,9,9,1.0,True,True
2315585,2,2,2,1.0,True,True
2315650,2,2,2,1.0,True,True
2315770,2,2,2,1.0,True,True
2315821,4,4,4,1.0,True,True
2315834,5,5,5,1.0,True,True
2316010,2,2,2,1.0,True,True
2316167,4,4,4,1.0,True,True
2316168,9,9,9,1.0,True,True
2316200,2,2,2,1.0,True,True
2316218,2,2,2,1.0,True,True
2316248,7,7,7,1.0,True,True
2316460,2,2,2,1.0,True,True
2316468,7,7,7,1.0,True,True
2316525,9,9,9,1.0,True,True
2316556,3,3,3,1.0,True,True
2316823,14,14,14,1.0,True,True
2316920,4,4,4,1.0,True,True
2317255,11,11,11,1.0,True,True
2317380,2,2,2,1.0,True,True
2317415,2,2,2,1.0,True,True
2317477,2,2,2,1.0,True,True
2317745,3,3,3,1.0,True,True
2317970,2,2,2,1.0,True,True
2317982,7,7,7,1.0,True,True
2317983,8,8,8,1.0,True,True
2318021,6,6,6,1.0,True,True
2318035,3,3,3,1.0,True,True
2318037,6,6,6,1.0,True,True
2318066,3,3,3,1.0,True,True
2318171,2,2,2,1.0,True,True
2318330,2,2,2,1.0,True,True
2318424,2,2,2,1.0,True,True
2318525,2,2,2,1.0,True,True
2318807,7,7,7,1.0,True,True
2318814,4,4,4,1.0,True,True
2318975,2,2,2,1.0,True,True
2319006,2,2,2,1.0,True,True
2319228,2,2,2,1.0,True,True
2319331,2,2,2,1.0,True,True
2319472,3,3,3,1.0,True,True
2319491,8,8,8,1.0,True,True
2319509,3,3,3,1.0,True,True
2319760,2,2,2,1.0,True,True
2319839,9,9,9,1.0,True,True
2319964,2,2,2,1.0,True,True
2320128,3,3,3,1.0,True,True
2320198,4,4,4,1.0,True,True
2320411,2,2,2,1.0,True,True
2320475,5,5,5,1.0,True,True
2320569,14,14,14,1.0,True,True
2320582,2,2,2,1.0,True,True
2320633,6,6,6,1.0,True,True
2320644,2,2,2,1.0,True,True
2320682,3,3,3,1.0,True,True
2320718,3,3,3,1.0,True,True
2321087,2,2,2,1.0,True,True
2321215,8,8,8,1.0,True,True
2321228,4,4,4,1.0,True,True
2321254,6,6,6,1.0,True,True
2321255,7,7,7,1.0,True,True
2321266,2,2,2,1.0,True,True
2321491,5,5,5,1.0,True,True
2321493,2,2,2,1.0,True,True
2321528,2,2,2,1.0,True,True
2321747,2,2,2,1.0,True,True
2321885,8,8,8,1.0,True,True
2321937,2,2,2,1.0,True,True
2321989,2,2,2,1.0,True,True
2322189,2,2,2,1.0,True,True
2322482,4,4,4,1.0,True,True
2322512,2,2,2,1.0,True,True
2322830,2,2,2,1.0,True,True
2322993,2,2,2,1.0,True,True
2323136,2,2,2,1.0,True,True
2323241,2,2,2,1.0,True,True
2323402,8,8,8,1.0,True,True
2323558,2,2,2,1.0,True,True
2323690,11,11,11,1.0,True,True
2323692,3,3,3,1.0,True,True
2323709,2,2,2,1.0,True,True
2324106,5,5,5,1.0,True,True
2324217,3,3,3,1.0,True,True
2324499,10,10,10,1.0,True,True
2324574,2,2,2,1.0,True,True
2324654,4,4,4,1.0,True,True
2324684,2,2,2,1.0,True,True
2324690,5,5,5,1.0,True,True
2324895,9,9,9,1.0,True,True
2324940,9,9,9,1.0,True,True
2325264,2,2,2,1.0,True,True
2325266,5,5,5,1.0,True,True
2325318,6,6,6,1.0,True,True
2325319,6,6,6,1.0,True,True
2325330,2,2,2,1.0,True,True
2325390,2,2,2,1.0,True,True
2325394,2,2,2,1.0,True,True
2325413,4,4,4,1.0,True,True
2325441,2,2,2,1.0,True,True
2325466,2,2,2,1.0,True,True
2325651,2,2,2,1.0,True,True
2325713,2,2,2,1.0,True,True
2326143,3,3,3,1.0,True,True
2326147,3,3,3,1.0,True,True
2326225,2,2,2,1.0,True,True
2326476,6,6,6,1.0,True,True
2326521,3,3,3,1.0,True,True
2326685,2,2,2,1.0,True,True
2326766,8,8,8,1.0,True,True
2326786,3,3,3,1.0,True,True
2326823,3,3,3,1.0,True,True
2326845,2,2,2,1.0,True,True
2326847,4,4,4,1.0,True,True
2326918,2,2,2,1.0,True,True
2327073,2,2,2,1.0,True,True
2327106,2,2,2,1.0,True,True
2327127,5,5,5,1.0,True,True
2327397,14,14,14,1.0,True,True
2327424,3,3,3,1.0,True,True
2327426,8,8,8,1.0,True,True
2327430,7,7,7,1.0,True,True
2327463,2,2,2,1.0,True,True
2328389,3,3,3,1.0,True,True
2328391,3,3,3,1.0,True,True
2328430,2,2,2,1.0,True,True
2328435,4,4,4,1.0,True,True
2328439,11,11,11,1.0,True,True
2328632,2,2,2,1.0,True,True
2328893,4,4,4,1.0,True,True
2329554,2,2,2,1.0,True,True
2329825,2,2,2,1.0,True,True
2329891,2,2,2,1.0,True,True
2329993,5,5,5,1.0,True,True
2330039,6,6,6,1.0,True,True
2330158,8,8,8,1.0,True,True
2330171,8,8,8,1.0,True,True
2330183,8,8,8,1.0,True,True
2330415,2,2,2,1.0,True,True
2330517,2,2,2,1.0,True,True
2330521,5,5,5,1.0,True,True
2330525,2,2,2,1.0,True,True
2330529,4,4,4,1.0,True,True
2330553,8,8,8,1.0,True,True
2330584,4,4,4,1.0,True,True
2330853,3,3,3,1.0,True,True
2330907,4,4,4,1.0,True,True
2330980,2,2,2,1.0,True,True
2331206,3,3,3,1.0,True,True
2331210,3,3,3,1.0,True,True
2331229,2,2,2,1.0,True,True
2331232,2,2,2,1.0,True,True
2331242,6,6,6,1.0,True,True
2331283,3,3,3,1.0,True,True
2331358,2,2,2,1.0,True,True
2331435,2,2,2,1.0,True,True
2331437,2,2,2,1.0,True,True
2331458,5,5,5,1.0,True,True
2331671,2,2,2,1.0,True,True
2331722,6,6,6,1.0,True,True
2331781,2,2,2,1.0,True,True
2331827,2,2,2,1.0,True,True
2331832,2,2,2,1.0,True,True
2332109,2,2,2,1.0,True,True
2332260,3,3,3,1.0,True,True
2332270,12,12,12,1.0,True,True
2332533,13,13,13,1.0,True,True
2332596,9,9,9,1.0,True,True
2332598,2,2,2,1.0,True,True
2332659,3,3,3,1.0,True,True
2332665,2,2,2,1.0,True,True
2332862,6,6,6,1.0,True,True
2332869,3,3,3,1.0,True,True
2332879,13,13,13,1.0,True,True
2333094,5,5,5,1.0,True,True
2333169,4,4,4,1.0,True,True
2333184,7,7,7,1.0,True,True
2333200,2,2,2,1.0,True,True
2333223,11,11,11,1.0,True,True
2333229,3,3,3,1.0,True,True
2333292,2,2,2,1.0,True,True
2333413,3,3,3,1.0,True,True
2333418,2,2,2,1.0,True,True
2333420,3,3,3,1.0,True,True
2333454,2,2,2,1.0,True,True
2333632,6,6,6,1.0,True,True
2333656,5,5,5,1.0,True,True
2333763,2,2,2,1.0,True,True
2333855,2,2,2,1.0,True,True
2333881,3,3,3,1.0,True,True
2333997,5,5,5,1.0,True,True
2334030,13,13,13,1.0,True,True
2334065,2,2,2,1.0,True,True
2334176,2,2,2,1.0,True,True
2334246,2,2,2,1.0,True,True
2334356,2,2,2,1.0,True,True
2334379,5,5,5,1.0,True,True
2334546,2,2,2,1.0,True,True
2334550,2,2,2,1.0,True,True
2334572,6,6,6,1.0,True,True
2334592,2,2,2,1.0,True,True
2334855,2,2,2,1.0,True,True
2335321,2,2,2,1.0,True,True
2335379,2,2,2,1.0,True,True
2335770,4,4,4,1.0,True,True
2336009,6,6,6,1.0,True,True
2336181,3,3,3,1.0,True,True
2336202,2,2,2,1.0,True,True
2336216,5,5,5,1.0,True,True
2336228,2,2,2,1.0,True,True
2336251,3,3,3,1.0,True,True
2336324,3,3,3,1.0,True,True
2336424,2,2,2,1.0,True,True
2336487,7,7,7,1.0,True,True
2336655,2,2,2,1.0,True,True
2336662,2,2,2,1.0,True,True
2336666,2,2,2,1.0,True,True
2336699,2,2,2,1.0,True,True
2336705,2,2,2,1.0,True,True
2336793,2,2,2,1.0,True,True
2336803,2,2,2,1.0,True,True
2336922,2,2,2,1.0,True,True
2336926,2,2,2,1.0,True,True
2337102,7,7,7,1.0,True,True
2337110,14,14,14,1.0,True,True
2337191,2,2,2,1.0,True,True
2337235,2,2,2,1.0,True,True
2337351,5,5,5,1.0,True,True
2337426,3,3,3,1.0,True,True
2337630,2,2,2,1.0,True,True
2337675,2,2,2,1.0,True,True
2337680,12,12,12,1.0,True,True
2337703,2,2,2,1.0,True,True
2337729,3,3,3,1.0,True,True
2337737,2,2,2,1.0,True,True
2337739,2,2,2,1.0,True,True
2337860,2,2,2,1.0,True,True
2337886,4,4,4,1.0,True,True
2338236,2,2,2,1.0,True,True
2338349,4,4,4,1.0,True,True
2338352,5,5,5,1.0,True,True
2338490,2,2,2,1.0,True,True
2338945,7,7,7,1.0,True,True
2339019,2,2,2,1.0,True,True
2339165,5,5,5,1.0,True,True
2339286,3,3,3,1.0,True,True
2339322,2,2,2,1.0,True,True
2339492,2,2,2,1.0,True,True
2339563,3,3,3,1.0,True,True
2339606,4,4,4,1.0,True,True
2339609,4,4,4,1.0,True,True
2339698,2,2,2,1.0,True,True
2339707,4,4,4,1.0,True,True
2339725,4,4,4,1.0,True,True
2339784,3,3,3,1.0,True,True
2339811,2,2,2,1.0,True,True
2339901,8,8,8,1.0,True,True
2340007,2,2,2,1.0,True,True
2340069,2,2,2,1.0,True,True
2340081,2,2,2,1.0,True,True
2340087,4,4,4,1.0,True,True
2340166,11,11,11,1.0,True,True
2340175,2,2,2,1.0,True,True
2340242,2,2,2,1.0,True,True
2340376,2,2,2,1.0,True,True
2340455,4,4,4,1.0,True,True
2340458,2,2,2,1.0,True,True
2340485,3,3,3,1.0,True,True
2340969,2,2,2,1.0,True,True
2341038,3,3,3,1.0,True,True
2341063,2,2,2,1.0,True,True
2341071,2,2,2,1.0,True,True
2341080,5,5,5,1.0,True,True
2341148,11,11,11,1.0,True,True
2341149,7,7,7,1.0,True,True
2341325,2,2,2,1.0,True,True
2341333,5,5,5,1.0,True,True
2341493,2,2,2,1.0,True,True
2341766,2,2,2,1.0,True,True
2341907,2,2,2,1.0,True,True
2341913,4,4,4,1.0,True,True
2341931,5,5,5,1.0,True,True
2341995,4,4,4,1.0,True,True
2341998,3,3,3,1.0,True,True
2342084,2,2,2,1.0,True,True
2342103,2,2,2,1.0,True,True
2342176,2,2,2,1.0,True,True
2342312,3,3,3,1.0,True,True
2342350,2,2,2,1.0,True,True
2342494,3,3,3,1.0,True,True
2343254,2,2,2,1.0,True,True
2343269,3,3,3,1.0,True,True
2343394,2,2,2,1.0,True,True
2343419,3,3,3,1.0,True,True
2343435,2,2,2,1.0,True,True
2343659,2,2,2,1.0,True,True
2343718,3,3,3,1.0,True,True
2343729,3,3,3,1.0,True,True
2343744,3,3,3,1.0,True,True
2343752,2,2,2,1.0,True,True
2343984,3,3,3,1.0,True,True
2344068,2,2,2,1.0,True,True
2344471,3,3,3,1.0,True,True
2344498,2,2,2,1.0,True,True
2344510,2,2,2,1.0,True,True
2344532,2,2,2,1.0,True,True
2344545,6,6,6,1.0,True,True
2344794,2,2,2,1.0,True,True
2344889,4,4,4,1.0,True,True
2344893,3,3,3,1.0,True,True
2344942,3,3,3,1.0,True,True
2345045,2,2,2,1.0,True,True
2345160,4,4,4,1.0,True,True
2345168,3,3,3,1.0,True,True
2345241,2,2,2,1.0,True,True
2345269,2,2,2,1.0,True,True
2345667,10,10,10,1.0,True,True
2345693,2,2,2,1.0,True,True
2345723,2,2,2,1.0,True,True
2345831,2,2,2,1.0,True,True
2345870,3,3,3,1.0,True,True
2346166,2,2,2,1.0,True,True
2346200,3,3,3,1.0,True,True
2346203,2,2,2,1.0,True,True
2346217,2,2,2,1.0,True,True
2346237,2,2,2,1.0,True,True
2346295,2,2,2,1.0,True,True
2346303,2,2,2,1.0,True,True
2346315,2,2,2,1.0,True,True
2346512,4,4,4,1.0,True,True
2346538,2,2,2,1.0,True,True
2346693,2,2,2,1.0,True,True
2346792,3,3,3,1.0,True,True
2346897,2,2,2,1.0,True,True
2347061,2,2,2,1.0,True,True
2347190,2,2,2,1.0,True,True
2347210,2,2,2,1.0,True,True
2347379,3,3,3,1.0,True,True
2347536,2,2,2,1.0,True,True
2347641,2,2,2,1.0,True,True
2347695,3,3,3,1.0,True,True
2347771,2,2,2,1.0,True,True
2347837,2,2,2,1.0,True,True
2347839,5,5,5,1.0,True,True
2347975,2,2,2,1.0,True,True
2347983,2,2,2,1.0,True,True
2348157,2,2,2,1.0,True,True
2348658,3,3,3,1.0,True,True
2349029,4,4,4,1.0,True,True
2349064,2,2,2,1.0,True,True
2349065,3,3,3,1.0,True,True
2349106,2,2,2,1.0,True,True
2349232,12,12,12,1.0,True,True
2349250,9,9,9,1.0,True,True
2349396,2,2,2,1.0,True,True
